Date,Open,High,Low,Close,Volume
23.04.1938,123.869,123.882,123.861,123.879,36
24.04.1938,123.876,123.903,123.871,123.903,73
25.04.1938,123.903,123.939,123.900,123.906,95
26.04.1938,123.906,123.929,123.844,123.857,167
27.04.1938,123.857,123.868,123.807,123.808,177
28.04.1938,123.810,123.842,123.765,123.786,206
29.04.1938,123.786,123.802,123.757,123.802,331
30.04.1938,123.801,123.834,123.790,123.808,362
1.05.1938,123.808,123.824,123.768,123.795,93
2.05.1938,123.795,123.827,123.764,123.795,147
3.05.1938,123.795,123.840,123.792,123.834,176
4.05.1938,123.834,123.840,123.787,123.799,305
5.05.1938,123.799,123.805,123.719,123.741,221
6.05.1938,123.741,123.823,123.741,123.820,253
7.05.1938,123.817,123.907,123.794,123.847,329
8.05.1938,123.847,123.859,123.813,123.833,139
9.05.1938,123.833,123.837,123.801,123.802,320
10.05.1938,123.802,123.834,123.791,123.808,317
11.05.1938,123.808,123.819,123.716,123.725,342
12.05.1938,123.729,123.789,123.726,123.786,113
13.05.1938,123.786,123.803,123.734,123.751,181
14.05.1938,123.751,123.812,123.746,123.799,144
15.05.1938,123.799,123.813,123.773,123.783,127
16.05.1938,123.783,123.818,123.776,123.792,102
17.05.1938,123.792,123.837,123.784,123.836,61
18.05.1938,123.836,123.849,123.807,123.820,82
19.05.1938,123.820,123.848,123.818,123.842,61
20.05.1938,123.842,123.842,123.799,123.829,90
21.05.1938,123.828,123.857,123.783,123.806,159
22.05.1938,123.805,123.808,123.782,123.803,92
23.05.1938,123.803,123.806,123.787,123.795,55
24.05.1938,123.795,123.871,123.793,123.860,105
25.05.1938,123.860,123.880,123.822,123.835,96
26.05.1938,123.835,123.839,123.822,123.833,61
27.05.1938,123.833,123.856,123.801,123.824,136
28.05.1938,123.824,123.827,123.772,123.786,82
29.05.1938,123.786,123.811,123.765,123.783,80
30.05.1938,123.783,123.796,123.774,123.789,61
31.05.1938,123.789,123.818,123.788,123.799,68
1.06.1938,123.799,123.799,123.746,123.752,77
2.06.1938,123.752,123.766,123.748,123.753,110
3.06.1938,123.753,123.754,123.713,123.732,72
4.06.1938,123.732,123.743,123.711,123.728,99
5.06.1938,123.727,123.771,123.727,123.760,223
6.06.1938,123.759,123.772,123.748,123.766,76
7.06.1938,123.766,123.766,123.726,123.743,65
8.06.1938,123.743,123.757,123.730,123.746,48
9.06.1938,123.746,123.759,123.696,123.706,184
10.06.1938,123.706,123.725,123.696,123.712,239
11.06.1938,123.712,123.717,123.695,123.704,94
12.06.1938,123.704,123.726,123.699,123.704,99
13.06.1938,123.704,123.735,123.701,123.729,195
14.06.1938,123.729,123.759,123.708,123.713,449
15.06.1938,123.713,123.720,123.689,123.693,241
16.06.1938,123.693,123.715,123.663,123.668,184
17.06.1938,123.667,123.692,123.667,123.690,116
18.06.1938,123.690,123.700,123.686,123.689,209
19.06.1938,123.689,123.701,123.674,123.679,177
20.06.1938,123.675,123.701,123.675,123.699,107
21.06.1938,123.699,123.731,123.699,123.725,77
22.06.1938,123.725,123.771,123.725,123.751,163
23.06.1938,123.751,123.795,123.730,123.788,181
24.06.1938,123.788,123.824,123.774,123.823,169
25.06.1938,123.822,123.857,123.796,123.838,199
26.06.1938,123.838,123.842,123.783,123.807,157
27.06.1938,123.807,123.807,123.737,123.756,191
28.06.1938,123.755,123.775,123.730,123.767,133
29.06.1938,123.757,123.780,123.755,123.775,78
30.06.1938,123.775,123.813,123.768,123.801,137
1.07.1938,123.801,123.808,123.785,123.798,170
2.07.1938,123.798,123.816,123.791,123.807,148
3.07.1938,123.807,123.816,123.805,123.812,91
4.07.1938,123.812,123.893,123.811,123.884,159
5.07.1938,123.886,123.891,123.835,123.860,140
6.07.1938,123.860,123.886,123.846,123.874,142
7.07.1938,123.876,123.877,123.771,123.814,223
8.07.1938,123.814,123.827,123.782,123.783,167
9.07.1938,123.782,123.830,123.773,123.774,163
10.07.1938,123.774,123.778,123.738,123.742,182
11.07.1938,123.742,123.776,123.667,123.703,249
12.07.1938,123.703,123.717,123.620,123.675,270
13.07.1938,123.675,123.739,123.660,123.719,209
14.07.1938,123.719,123.756,123.660,123.663,206
15.07.1938,123.663,123.724,123.640,123.724,186
16.07.1938,123.724,123.854,123.713,123.851,378
17.07.1938,123.854,123.954,123.827,123.853,374
18.07.1938,123.852,123.852,123.714,123.734,295
19.07.1938,123.734,123.787,123.693,123.760,473
20.07.1938,123.760,123.771,123.505,123.509,413
21.07.1938,123.509,123.598,123.485,123.514,492
22.07.1938,123.514,123.515,123.415,123.456,484
23.07.1938,123.456,123.460,123.294,123.330,553
24.07.1938,123.330,123.364,123.250,123.306,393
25.07.1938,123.305,123.356,123.296,123.322,505
26.07.1938,123.320,123.368,123.307,123.351,404
27.07.1938,123.351,123.485,123.351,123.384,401
28.07.1938,123.384,123.420,123.334,123.403,468
29.07.1938,123.399,123.521,123.398,123.457,300
30.07.1938,123.457,123.457,123.366,123.411,404
31.07.1938,123.412,123.439,123.309,123.392,499
1.08.1938,123.392,123.426,123.331,123.402,348
2.08.1938,123.402,123.451,123.333,123.333,413
3.08.1938,123.333,123.384,123.297,123.379,357
4.08.1938,123.382,123.430,123.328,123.329,223
5.08.1938,123.329,123.356,123.222,123.292,285
6.08.1938,123.292,123.319,123.258,123.283,224
7.08.1938,123.283,123.336,123.275,123.275,354
8.08.1938,123.275,123.293,123.038,123.114,587
9.08.1938,123.114,123.165,122.926,122.935,593
10.08.1938,122.935,123.057,122.899,122.916,447
11.08.1938,122.915,123.022,122.826,123.006,518
12.08.1938,123.007,123.052,122.838,122.843,523
13.08.1938,122.843,122.865,122.612,122.659,530
14.08.1938,122.659,122.773,122.646,122.671,552
15.08.1938,122.671,122.823,122.653,122.795,552
16.08.1938,122.795,122.822,122.671,122.760,530
17.08.1938,122.761,122.842,122.740,122.811,580
18.08.1938,122.813,122.860,122.754,122.765,422
19.08.1938,122.765,122.850,122.735,122.790,480
20.08.1938,122.790,122.857,122.713,122.714,454
21.08.1938,122.714,122.760,122.624,122.747,402
22.08.1938,122.747,122.841,122.734,122.763,436
23.08.1938,122.763,122.943,122.755,122.931,450
24.08.1938,122.931,122.999,122.888,122.994,579
25.08.1938,122.994,123.009,122.920,123.007,379
26.08.1938,123.007,123.019,122.806,122.854,426
27.08.1938,122.854,122.869,122.716,122.740,395
28.08.1938,122.740,122.812,122.727,122.759,368
29.08.1938,122.759,122.759,122.653,122.721,472
30.08.1938,122.721,122.773,122.676,122.698,280
31.08.1938,122.698,122.748,122.665,122.742,344
1.09.1938,122.742,122.845,122.742,122.816,256
2.09.1938,122.816,122.823,122.739,122.784,277
3.09.1938,122.784,122.807,122.756,122.782,156
4.09.1938,122.782,122.816,122.671,122.676,543
5.09.1938,122.673,122.706,122.621,122.674,386
6.09.1938,122.674,122.771,122.674,122.693,270
7.09.1938,122.692,122.700,122.642,122.681,384
8.09.1938,122.681,122.786,122.681,122.727,354
9.09.1938,122.727,122.765,122.687,122.757,268
10.09.1938,122.757,122.869,122.708,122.852,556
11.09.1938,122.849,122.916,122.830,122.914,465
12.09.1938,122.912,122.937,122.879,122.929,363
13.09.1938,122.929,122.960,122.897,122.917,500
14.09.1938,122.917,122.997,122.886,122.912,490
15.09.1938,122.912,122.936,122.875,122.883,427
16.09.1938,122.883,122.915,122.860,122.888,389
17.09.1938,122.888,122.942,122.816,122.831,546
18.09.1938,122.833,122.893,122.798,122.820,375
19.09.1938,122.819,122.825,122.750,122.752,557
20.09.1938,122.752,122.758,122.702,122.734,456
21.09.1938,122.734,122.872,122.734,122.830,608
22.09.1938,122.831,122.938,122.703,122.882,494
23.09.1938,122.908,122.946,122.520,122.695,930
24.09.1938,122.696,122.934,122.695,122.833,1002
25.09.1938,122.835,122.890,122.529,122.568,913
26.09.1938,122.568,122.679,122.480,122.627,660
27.09.1938,122.627,122.651,122.541,122.627,405
28.09.1938,122.627,122.643,122.487,122.509,533
29.09.1938,122.508,122.587,122.483,122.512,528
30.09.1938,122.512,122.576,122.427,122.471,586
1.10.1938,122.473,122.602,122.473,122.597,415
2.10.1938,122.597,122.608,122.547,122.606,405
3.10.1938,122.606,122.648,122.514,122.604,430
4.10.1938,122.602,122.730,122.566,122.720,372
5.10.1938,122.720,123.003,122.672,122.929,836
6.10.1938,122.928,122.941,122.752,122.845,663
7.10.1938,122.845,122.847,122.735,122.752,460
8.10.1938,122.749,122.751,122.637,122.664,450
9.10.1938,122.664,122.759,122.628,122.756,374
10.10.1938,122.756,122.776,122.598,122.613,596
11.10.1938,122.613,122.636,122.534,122.624,607
12.10.1938,122.624,122.659,122.520,122.520,481
13.10.1938,122.520,122.587,122.461,122.578,449
14.10.1938,122.577,122.580,122.484,122.499,409
15.10.1938,122.499,122.562,122.449,122.532,478
16.10.1938,122.532,122.578,122.491,122.542,364
17.10.1938,122.543,122.596,122.430,122.447,429
18.10.1938,122.447,122.472,122.399,122.444,342
19.10.1938,122.444,122.495,122.198,122.212,441
20.10.1938,122.207,122.347,122.200,122.324,725
21.10.1938,122.320,122.451,122.268,122.406,535
22.10.1938,122.406,122.636,122.406,122.568,875
23.10.1938,122.568,122.591,122.488,122.501,606
24.10.1938,122.503,122.537,122.433,122.529,410
25.10.1938,122.535,122.603,122.524,122.541,469
26.10.1938,122.541,122.574,122.403,122.426,321
27.10.1938,122.426,122.458,122.258,122.279,370
28.10.1938,122.279,122.479,122.273,122.440,451
29.10.1938,122.440,122.445,122.281,122.314,511
30.10.1938,122.312,122.312,122.205,122.211,485
31.10.1938,122.211,122.302,122.146,122.150,386
1.11.1938,122.149,122.199,122.049,122.068,539
2.11.1938,122.071,122.185,122.059,122.162,435
3.11.1938,122.162,122.333,122.160,122.241,592
4.11.1938,122.241,122.298,122.195,122.286,424
5.11.1938,122.286,122.363,122.270,122.346,433
6.11.1938,122.348,122.348,122.256,122.286,375
7.11.1938,122.286,122.368,122.256,122.368,415
8.11.1938,122.368,122.395,122.296,122.375,329
9.11.1938,122.375,122.422,122.340,122.411,345
10.11.1938,122.411,122.539,122.397,122.469,444
11.11.1938,122.469,122.489,122.387,122.484,385
12.11.1938,122.484,122.557,122.452,122.458,338
13.11.1938,122.458,122.477,122.293,122.335,459
14.11.1938,122.335,122.400,122.307,122.307,402
15.11.1938,122.307,122.320,122.194,122.262,555
16.11.1938,122.262,122.392,122.225,122.345,574
17.11.1938,122.344,122.451,122.344,122.407,398
18.11.1938,122.402,122.407,122.358,122.384,336
19.11.1938,122.384,122.409,122.295,122.304,294
20.11.1938,122.297,122.349,122.249,122.348,239
21.11.1938,122.343,122.401,122.330,122.391,181
22.11.1938,122.391,122.429,122.364,122.385,314
23.11.1938,122.385,122.395,122.319,122.376,405
24.11.1938,122.376,122.402,122.357,122.371,231
25.11.1938,122.371,122.460,122.367,122.443,317
26.11.1938,122.443,122.510,122.438,122.502,337
27.11.1938,122.503,122.607,122.496,122.571,289
28.11.1938,122.571,122.577,122.508,122.517,224
29.11.1938,122.522,122.633,122.522,122.555,299
30.11.1938,122.556,122.620,122.556,122.605,193
1.12.1938,122.605,122.645,122.563,122.639,271
2.12.1938,122.639,122.654,122.603,122.640,258
3.12.1938,122.639,122.881,122.638,122.859,316
4.12.1938,122.859,122.859,122.702,122.711,398
5.12.1938,122.711,122.758,122.691,122.737,280
6.12.1938,122.737,122.811,122.709,122.738,276
7.12.1938,122.738,122.781,122.710,122.761,339
8.12.1938,122.759,122.837,122.735,122.808,343
9.12.1938,122.808,122.815,122.703,122.709,437
10.12.1938,122.709,122.772,122.706,122.731,532
11.12.1938,122.731,122.741,122.676,122.730,210
12.12.1938,122.730,122.777,122.707,122.744,261
13.12.1938,122.744,122.807,122.722,122.739,250
14.12.1938,122.739,122.781,122.714,122.748,217
15.12.1938,122.748,122.856,122.748,122.825,325
16.12.1938,122.825,122.839,122.766,122.770,258
17.12.1938,122.770,122.789,122.705,122.719,350
18.12.1938,122.719,122.730,122.689,122.714,232
19.12.1938,122.719,122.743,122.713,122.727,239
20.12.1938,122.727,122.740,122.687,122.717,542
21.12.1938,122.717,122.725,122.593,122.620,503
22.12.1938,122.620,122.665,122.594,122.651,364
23.12.1938,122.651,122.677,122.619,122.665,300
24.12.1938,122.665,122.680,122.618,122.620,162
25.12.1938,122.619,122.645,122.607,122.625,79
26.12.1938,122.625,122.628,122.560,122.574,136
27.12.1938,122.574,122.611,122.564,122.593,119
28.12.1938,122.593,122.641,122.586,122.624,87
29.12.1938,122.624,122.762,122.617,122.730,153
30.12.1938,122.729,122.770,122.678,122.761,335
31.12.1938,122.773,122.787,122.655,122.655,289
1.01.1939,122.655,122.711,122.582,122.692,206
2.01.1939,122.692,122.692,122.692,122.692,1
3.01.1939,122.204,122.321,122.204,122.321,5
4.01.1939,122.245,122.319,122.150,122.319,14
5.01.1939,122.346,122.368,122.270,122.295,30
6.01.1939,122.274,122.389,122.217,122.346,49
7.01.1939,122.346,122.407,122.248,122.299,60
8.01.1939,122.299,122.375,122.181,122.246,54
9.01.1939,122.246,122.335,122.207,122.321,27
10.01.1939,122.321,122.361,122.243,122.252,49
11.01.1939,122.266,122.288,122.224,122.247,29
12.01.1939,122.235,122.317,122.215,122.309,32
13.01.1939,122.313,122.314,122.248,122.280,39
14.01.1939,122.280,122.292,122.262,122.268,48
15.01.1939,122.268,122.577,122.238,122.546,233
16.01.1939,122.546,122.577,122.453,122.577,105
17.01.1939,122.577,122.642,122.437,122.447,143
18.01.1939,122.447,122.559,122.447,122.538,104
19.01.1939,122.538,122.544,122.474,122.496,82
20.01.1939,122.496,122.499,122.435,122.459,109
21.01.1939,122.457,122.490,122.436,122.446,171
22.01.1939,122.446,122.500,122.418,122.486,190
23.01.1939,122.486,122.488,122.423,122.474,192
24.01.1939,122.475,122.477,122.426,122.470,137
25.01.1939,122.470,122.475,122.388,122.400,131
26.01.1939,122.400,122.423,122.374,122.382,84
27.01.1939,122.382,122.437,122.315,122.347,265
28.01.1939,122.346,122.351,122.294,122.316,257
29.01.1939,122.315,122.340,122.223,122.281,176
30.01.1939,122.281,122.311,122.262,122.277,187
31.01.1939,122.277,122.304,122.252,122.253,235
1.02.1939,122.253,122.258,122.102,122.140,308
2.02.1939,122.140,122.227,122.140,122.179,193
3.02.1939,122.178,122.280,122.177,122.269,152
4.02.1939,122.266,122.269,122.193,122.218,123
5.02.1939,122.218,122.233,122.203,122.213,120
6.02.1939,122.215,122.233,122.166,122.190,270
7.02.1939,122.190,122.230,122.150,122.166,319
8.02.1939,122.169,122.321,122.103,122.156,474
9.02.1939,122.156,122.227,122.095,122.225,322
10.02.1939,122.225,122.264,122.186,122.191,181
11.02.1939,122.191,122.216,122.134,122.205,179
12.02.1939,122.205,122.239,122.166,122.228,234
13.02.1939,122.228,122.293,122.196,122.290,186
14.02.1939,122.290,122.369,122.266,122.343,221
15.02.1939,122.343,122.487,122.336,122.479,366
16.02.1939,122.479,122.518,122.363,122.517,285
17.02.1939,122.517,122.523,122.437,122.439,183
18.02.1939,122.439,122.487,122.416,122.463,217
19.02.1939,122.463,122.492,122.395,122.438,270
20.02.1939,122.439,122.491,122.374,122.469,224
21.02.1939,122.469,122.470,122.386,122.411,210
22.02.1939,122.415,122.510,122.389,122.475,226
23.02.1939,122.476,122.503,122.391,122.435,211
24.02.1939,122.428,122.484,122.408,122.442,126
25.02.1939,122.442,122.457,122.362,122.378,111
26.02.1939,122.381,122.385,122.318,122.353,136
27.02.1939,122.353,122.397,122.329,122.370,73
28.02.1939,122.370,122.372,122.298,122.305,137
1.03.1939,122.302,122.334,122.279,122.308,180
2.03.1939,122.308,122.410,122.308,122.386,162
3.03.1939,122.385,122.432,122.380,122.422,137
4.03.1939,122.422,122.466,122.414,122.461,101
5.03.1939,122.461,122.482,122.414,122.414,130
6.03.1939,122.414,122.414,122.369,122.387,51
7.03.1939,122.387,122.393,122.328,122.330,88
8.03.1939,122.330,122.350,122.324,122.350,111
9.03.1939,122.351,122.353,122.306,122.337,118
10.03.1939,122.337,122.361,122.314,122.334,119
11.03.1939,122.333,122.380,122.306,122.362,131
12.03.1939,122.362,122.387,122.347,122.350,121
13.03.1939,122.347,122.362,122.304,122.328,160
14.03.1939,122.328,122.364,122.312,122.348,98
15.03.1939,122.348,122.360,122.327,122.346,67
16.03.1939,122.346,122.362,122.311,122.318,102
17.03.1939,122.320,122.369,122.310,122.364,81
18.03.1939,122.364,122.401,122.363,122.399,45
19.03.1939,122.399,122.413,122.381,122.410,130
20.03.1939,122.410,122.438,122.362,122.386,210
21.03.1939,122.386,122.418,122.381,122.407,132
22.03.1939,122.407,122.426,122.360,122.386,151
23.03.1939,122.387,122.444,122.386,122.428,150
24.03.1939,122.428,122.453,122.363,122.420,147
25.03.1939,122.420,122.453,122.392,122.437,176
26.03.1939,122.437,122.439,122.345,122.361,257
27.03.1939,122.361,122.380,122.327,122.353,182
28.03.1939,122.353,122.353,122.310,122.321,123
29.03.1939,122.321,122.340,122.314,122.328,80
30.03.1939,122.328,122.397,122.304,122.341,203
31.03.1939,122.341,122.362,122.319,122.325,72
1.04.1939,122.333,122.367,122.333,122.336,113
2.04.1939,122.336,122.352,122.331,122.334,67
3.04.1939,122.335,122.346,122.262,122.280,154
4.04.1939,122.278,122.280,122.219,122.221,111
5.04.1939,122.221,122.256,122.193,122.230,97
6.04.1939,122.230,122.252,122.191,122.196,92
7.04.1939,122.198,122.201,122.154,122.179,118
8.04.1939,122.180,122.251,122.177,122.228,99
9.04.1939,122.228,122.304,122.214,122.294,157
10.04.1939,122.294,122.322,122.227,122.253,104
11.04.1939,122.253,122.297,122.245,122.256,118
12.04.1939,122.259,122.311,122.248,122.278,168
13.04.1939,122.278,122.335,122.277,122.306,132
14.04.1939,122.306,122.326,122.285,122.311,116
15.04.1939,122.311,122.327,122.270,122.304,107
16.04.1939,122.304,122.359,122.293,122.359,103
17.04.1939,122.359,122.458,122.359,122.441,158
18.04.1939,122.441,122.445,122.355,122.362,234
19.04.1939,122.364,122.404,122.301,122.404,211
20.04.1939,122.404,122.478,122.381,122.457,138
21.04.1939,122.459,122.499,122.424,122.471,295
22.04.1939,122.472,122.702,122.472,122.702,283
23.04.1939,122.703,122.719,122.485,122.526,349
24.04.1939,122.526,122.615,122.495,122.595,210
25.04.1939,122.595,122.726,122.584,122.719,204
26.04.1939,122.719,122.739,122.616,122.639,221
27.04.1939,122.639,122.706,122.589,122.679,183
28.04.1939,122.679,122.700,122.662,122.688,151
29.04.1939,122.688,122.750,122.624,122.637,204
30.04.1939,122.637,122.734,122.614,122.649,289
1.05.1939,122.649,122.677,122.564,122.607,220
2.05.1939,122.607,122.629,122.453,122.471,357
3.05.1939,122.467,122.663,122.445,122.637,553
4.05.1939,122.637,122.736,122.619,122.665,445
5.05.1939,122.667,122.745,122.628,122.633,383
6.05.1939,122.632,122.800,122.613,122.800,265
7.05.1939,122.799,122.869,122.771,122.813,386
8.05.1939,122.815,122.885,122.768,122.848,405
9.05.1939,122.848,122.876,122.798,122.809,312
10.05.1939,122.809,122.827,122.765,122.794,346
11.05.1939,122.794,122.917,122.794,122.905,277
12.05.1939,122.905,123.090,122.903,123.048,514
13.05.1939,123.047,123.214,123.047,123.144,596
14.05.1939,123.143,123.162,123.056,123.123,372
15.05.1939,123.123,123.165,123.052,123.095,502
16.05.1939,123.092,123.092,122.956,122.989,383
17.05.1939,122.986,122.990,122.915,122.921,390
18.05.1939,122.921,122.987,122.892,122.957,368
19.05.1939,122.957,122.957,122.884,122.891,318
20.05.1939,122.887,122.982,122.879,122.945,325
21.05.1939,122.944,122.972,122.859,122.887,396
22.05.1939,122.885,122.887,122.752,122.786,404
23.05.1939,122.786,122.809,122.745,122.788,319
24.05.1939,122.788,122.942,122.723,122.921,484
25.05.1939,122.921,122.969,122.859,122.891,462
26.05.1939,122.891,123.109,122.872,123.102,532
27.05.1939,123.102,123.153,123.063,123.110,539
28.05.1939,123.110,123.122,122.987,123.008,579
29.05.1939,123.009,123.038,122.964,122.975,548
30.05.1939,122.975,123.110,122.964,123.037,531
31.05.1939,123.037,123.039,122.921,122.981,285
1.06.1939,122.981,123.028,122.955,123.027,311
2.06.1939,123.027,123.096,122.970,123.074,372
3.06.1939,123.074,123.166,123.035,123.091,347
4.06.1939,123.091,123.132,123.046,123.083,357
5.06.1939,123.083,123.087,122.983,123.043,291
6.06.1939,123.043,123.075,122.954,122.974,270
7.06.1939,122.975,123.019,122.964,122.987,298
8.06.1939,122.988,123.066,122.937,123.039,401
9.06.1939,123.039,123.083,123.011,123.056,253
10.06.1939,123.056,123.195,123.036,123.188,391
11.06.1939,123.188,123.190,123.033,123.064,239
12.06.1939,123.064,123.099,123.023,123.053,257
13.06.1939,123.053,123.069,122.933,122.936,301
14.06.1939,122.936,122.994,122.913,122.921,238
15.06.1939,122.921,122.983,122.894,122.976,295
16.06.1939,122.976,123.059,122.976,123.021,385
17.06.1939,123.019,123.022,122.949,122.982,254
18.06.1939,122.982,122.988,122.921,122.961,168
19.06.1939,122.961,123.145,122.957,123.114,451
20.06.1939,123.114,123.174,123.071,123.071,425
21.06.1939,123.071,123.117,123.029,123.117,230
22.06.1939,123.117,123.117,123.049,123.085,191
23.06.1939,123.084,123.264,123.064,123.232,408
24.06.1939,123.232,123.246,123.178,123.208,352
25.06.1939,123.208,123.257,123.155,123.174,254
26.06.1939,123.174,123.175,122.990,123.056,388
27.06.1939,123.056,123.099,123.030,123.050,309
28.06.1939,123.050,123.071,122.999,123.005,316
29.06.1939,123.005,123.096,122.970,123.092,400
30.06.1939,123.093,123.095,123.040,123.062,317
1.07.1939,123.065,123.141,123.063,123.117,360
2.07.1939,123.125,123.212,123.037,123.050,429
3.07.1939,123.050,123.069,122.888,122.922,356
4.07.1939,122.924,122.935,122.807,122.887,520
5.07.1939,122.887,122.908,122.837,122.853,386
6.07.1939,122.855,122.897,122.848,122.860,255
7.07.1939,122.860,122.900,122.844,122.863,288
8.07.1939,122.865,122.910,122.838,122.899,317
9.07.1939,122.899,122.910,122.763,122.778,437
10.07.1939,122.778,122.823,122.757,122.786,399
11.07.1939,122.786,122.852,122.770,122.822,322
12.07.1939,122.822,122.875,122.782,122.842,337
13.07.1939,122.842,122.969,122.837,122.918,456
14.07.1939,122.918,122.926,122.852,122.886,475
15.07.1939,122.886,122.942,122.867,122.877,277
16.07.1939,122.877,122.901,122.812,122.830,279
17.07.1939,122.830,122.846,122.795,122.807,216
18.07.1939,122.807,122.848,122.806,122.834,324
19.07.1939,122.833,122.835,122.711,122.711,315
20.07.1939,122.711,122.773,122.689,122.752,525
21.07.1939,122.752,122.761,122.650,122.723,649
22.07.1939,122.723,122.735,122.689,122.714,405
23.07.1939,122.714,122.875,122.714,122.828,696
24.07.1939,122.829,122.877,122.826,122.868,537
25.07.1939,122.868,122.944,122.803,122.925,869
26.07.1939,122.923,122.958,122.876,122.944,545
27.07.1939,122.942,122.982,122.907,122.971,573
28.07.1939,122.971,123.066,122.959,123.054,644
29.07.1939,123.056,123.088,123.011,123.085,692
30.07.1939,123.085,123.118,122.985,122.997,623
31.07.1939,122.998,123.006,122.858,122.900,393
1.08.1939,122.900,122.944,122.848,122.912,497
2.08.1939,122.912,122.952,122.848,122.894,570
3.08.1939,122.894,122.901,122.787,122.787,555
4.08.1939,122.783,122.851,122.742,122.750,587
5.08.1939,122.750,122.756,122.658,122.732,489
6.08.1939,122.732,122.732,122.496,122.602,856
7.08.1939,122.606,122.678,122.544,122.673,577
8.08.1939,122.673,122.774,122.667,122.742,421
9.08.1939,122.742,122.807,122.723,122.773,339
10.08.1939,122.773,122.838,122.741,122.804,324
11.08.1939,122.804,122.880,122.746,122.868,619
12.08.1939,122.870,122.892,122.819,122.831,417
13.08.1939,122.831,122.929,122.831,122.911,512
14.08.1939,122.913,122.995,122.879,122.945,418
15.08.1939,122.945,122.963,122.892,122.897,407
16.08.1939,122.897,122.961,122.846,122.953,390
17.08.1939,122.954,122.960,122.889,122.954,306
18.08.1939,122.954,122.993,122.896,122.952,391
19.08.1939,122.952,122.964,122.899,122.930,520
20.08.1939,122.930,123.032,122.930,122.979,497
21.08.1939,122.978,122.995,122.907,122.981,313
22.08.1939,122.980,123.047,122.974,123.004,402
23.08.1939,123.004,123.064,122.984,123.051,278
24.08.1939,123.051,123.129,123.017,123.129,434
25.08.1939,123.126,123.142,123.019,123.086,432
26.08.1939,123.088,123.132,123.065,123.065,291
27.08.1939,123.065,123.117,123.064,123.082,322
28.08.1939,123.081,123.140,123.067,123.104,427
29.08.1939,123.104,123.124,123.067,123.090,289
30.08.1939,123.091,123.140,123.043,123.054,368
31.08.1939,123.054,123.108,123.049,123.069,272
1.09.1939,123.069,123.087,122.998,123.018,301
2.09.1939,123.018,123.035,122.987,123.022,277
3.09.1939,123.022,123.043,122.946,122.957,336
4.09.1939,122.957,123.009,122.957,122.968,229
5.09.1939,122.968,122.981,122.934,122.950,231
6.09.1939,122.950,122.969,122.867,122.933,232
7.09.1939,122.933,123.003,122.911,122.952,276
8.09.1939,122.952,123.124,122.952,123.100,277
9.09.1939,123.097,123.171,123.081,123.143,233
10.09.1939,123.143,123.191,123.110,123.122,163
11.09.1939,123.122,123.174,123.088,123.162,250
12.09.1939,123.162,123.173,123.131,123.137,163
13.09.1939,123.137,123.161,123.087,123.096,167
14.09.1939,123.096,123.159,123.096,123.142,195
15.09.1939,123.142,123.143,123.099,123.102,175
16.09.1939,123.102,123.149,123.098,123.116,140
17.09.1939,123.116,123.116,123.059,123.065,145
18.09.1939,123.066,123.117,123.065,123.095,140
19.09.1939,123.095,123.111,123.057,123.068,143
20.09.1939,123.068,123.093,123.053,123.093,124
21.09.1939,123.093,123.121,123.066,123.113,153
22.09.1939,123.113,123.114,123.054,123.080,173
23.09.1939,123.080,123.093,123.004,123.008,351
24.09.1939,123.007,123.035,122.994,123.024,202
25.09.1939,123.023,123.054,122.997,123.012,268
26.09.1939,123.011,123.013,122.409,122.653,1087
27.09.1939,122.653,122.654,122.451,122.481,762
28.09.1939,122.481,122.484,122.310,122.398,740
29.09.1939,122.397,122.503,122.335,122.419,608
30.09.1939,122.419,122.453,122.234,122.240,416
1.10.1939,122.240,122.305,122.145,122.256,518
2.10.1939,122.257,122.409,122.257,122.355,438
3.10.1939,122.356,122.374,122.281,122.364,287
4.10.1939,122.364,122.399,122.287,122.366,421
5.10.1939,122.366,122.477,122.344,122.444,498
6.10.1939,122.443,122.539,122.434,122.525,273
7.10.1939,122.525,122.559,122.447,122.461,143
8.10.1939,122.461,122.461,122.389,122.443,112
9.10.1939,122.438,122.461,122.413,122.438,54
10.10.1939,122.438,122.530,122.426,122.457,161
11.10.1939,122.457,122.484,122.388,122.401,106
12.10.1939,122.402,122.442,122.380,122.380,84
13.10.1939,122.380,122.444,122.361,122.417,70
14.10.1939,122.418,122.455,122.363,122.390,89
15.10.1939,122.390,122.434,122.390,122.421,79
16.10.1939,122.420,122.434,122.298,122.300,156
17.10.1939,122.300,122.320,122.269,122.291,198
18.10.1939,122.284,122.289,122.271,122.282,31
19.10.1939,122.276,122.303,122.262,122.278,44
20.10.1939,122.286,122.310,122.280,122.286,27
21.10.1939,122.287,122.303,122.247,122.285,58
22.10.1939,122.285,122.301,122.252,122.256,40
23.10.1939,122.278,122.287,122.238,122.276,47
24.10.1939,122.276,122.296,122.254,122.289,51
25.10.1939,122.277,122.320,122.252,122.253,45
26.10.1939,122.253,122.302,122.252,122.296,58
27.10.1939,122.296,122.296,122.233,122.293,47
28.10.1939,122.287,122.300,122.261,122.289,62
29.10.1939,122.287,122.304,122.249,122.295,74
30.10.1939,122.298,122.327,122.270,122.306,83
31.10.1939,122.306,122.326,122.299,122.306,84
1.11.1939,122.305,122.341,122.277,122.278,85
2.11.1939,122.278,122.289,122.177,122.188,124
